Verb,Tense,Pronoun,ConjugatedVerb
Donner,Imparfait,vous donn,iez
Donner,Imparfait,ils donn,aient
Donner,Plus-que-parfait,j'avais donn,é
Donner,Plus-que-parfait,tu avais donn,é
Donner,Plus-que-parfait,il avait donn,é
Donner,Plus-que-parfait,nous avions donn,é
Donner,Plus-que-parfait,vous aviez donn,é
Donner,Plus-que-parfait,ils avaient donn,é
Donner,Passé simple,je donn,ai
Donner,Passé simple,tu donn,as
Donner,Passé simple,il donn,a
Donner,Passé simple,nous donn,âmes
Donner,Passé simple,vous donn,âtes
Donner,Passé simple,ils donn,èrent
Donner,Passé antérieur,j'eus donn,é
Donner,Passé antérieur,tu eus donn,é
Donner,Passé antérieur,il eut donn,é
Donner,Passé antérieur,nous eûmes donn,é
Donner,Passé antérieur,vous eûtes donn,é
Donner,Passé antérieur,ils eurent donn,é
Donner,Futur,je donn,erai
Donner,Futur,tu donn,eras
Donner,Futur,il donn,era
Donner,Futur,nous donn,erons
Donner,Futur,vous donn,erez
Donner,Futur,ils donn,eront
Donner,Futur antérieur,j'aurai donn,é
Donner,Futur antérieur,tu auras donn,é
Donner,Futur antérieur,il aura donn,é
Donner,Futur antérieur,nous aurons donn,é
Donner,Futur antérieur,vous aurez donn,é
Donner,Futur antérieur,ils auront donn,é
Donner,Futur proche,je vais donn,er
Donner,Futur proche,tu vas donn,er
Donner,Futur proche,il va donn,er
Donner,Futur proche,nous allons donn,er
Donner,Futur proche,vous allez donn,er
Donner,Futur proche,ils vont donn,er
Prendre,Présent,je pr,ends
Prendre,Présent,tu pr,ends
Prendre,Présent,il pr,end
Prendre,Présent,nous pr,enons
Prendre,Présent,vous pr,enez
Prendre,Présent,ils pr,ennent
Prendre,Passé composé,j'ai pr,is
Prendre,Passé composé,tu as pr,is
Prendre,Passé composé,il a pr,is
Prendre,Passé composé,nous avons pr,is
Prendre,Passé composé,vous avez pr,is
Prendre,Passé composé,ils ont pr,is
Prendre,Imparfait,je pr,enais
Prendre,Imparfait,tu pr,enais
Prendre,Imparfait,il pr,enait
Prendre,Imparfait,nous pr,enions
Prendre,Imparfait,vous pr,eniez
Prendre,Imparfait,ils pr,enaient
Prendre,Plus-que-parfait,j'avais pr,is
Prendre,Plus-que-parfait,tu avais pr,is
Prendre,Plus-que-parfait,il avait pr,is
Prendre,Plus-que-parfait,nous avions pr,is
Prendre,Plus-que-parfait,vous aviez pr,is
Prendre,Plus-que-parfait,ils avaient pr,is
Prendre,Passé simple,je pr,is
Prendre,Passé simple,tu pr,is
Prendre,Passé simple,il pr,it
Prendre,Passé simple,nous pr,îmes
Prendre,Passé simple,vous pr,îtes
Prendre,Passé simple,ils pr,irent
Prendre,Passé antérieur,j'eus pr,is
Prendre,Passé antérieur,tu eus pr,is
Prendre,Passé antérieur,il eut pr,is
Prendre,Passé antérieur,nous eûmes pr,is
Prendre,Passé antérieur,vous eûtes pr,is
Prendre,Passé antérieur,ils eurent pr,is
Prendre,Futur,je pr,endrai
Prendre,Futur,tu pr,endras
Prendre,Futur,il pr,endra
Prendre,Futur,nous pr,endrons
Prendre,Futur,vous pr,endrez
Prendre,Futur,ils pr,endront
Prendre,Futur antérieur,j'aurai pr,is
Prendre,Futur antérieur,tu auras pr,is
Prendre,Futur antérieur,il aura pr,is
Prendre,Futur antérieur,nous aurons pr,is
Prendre,Futur antérieur,vous aurez pr,is
Prendre,Futur antérieur,ils auront pr,is
Prendre,Futur proche,je vais pr,endre
Prendre,Futur proche,tu vas pr,endre
Prendre,Futur proche,il va pr,endre
Prendre,Futur proche,nous allons pr,endre
Prendre,Futur proche,vous allez pr,endre
Prendre,Futur proche,ils vont pr,endre
Parler,Présent,je parl,e
Parler,Présent,tu parl,es
Parler,Présent,il parl,e
Parler,Présent,nous parl,ons
Parler,Présent,vous parl,ez
Parler,Présent,ils parl,ent
Parler,Passé composé,j'ai parl,é
Parler,Passé composé,tu as parl,é
Parler,Passé composé,il a parl,é
Parler,Passé composé,nous avons parl,é
Parler,Passé composé,vous avez parl,é
Parler,Passé composé,ils ont parl,é
Parler,Imparfait,je parl,ais
Parler,Imparfait,tu parl,ais
Parler,Imparfait,il parl,ait
Parler,Imparfait,nous parl,ions
Parler,Imparfait,vous parl,iez
Parler,Imparfait,ils parl,aient
Parler,Plus-que-parfait,j'avais parl,é
Parler,Plus-que-parfait,tu avais parl,é
Parler,Plus-que-parfait,il avait parl,é
Parler,Plus-que-parfait,nous avions parl,é
Parler,Plus-que-parfait,vous aviez parl,é
Parler,Plus-que-parfait,ils avaient parl,é
Parler,Passé simple,je parl,ai
Parler,Passé simple,tu parl,as
Parler,Passé simple,il parl,a
Parler,Passé simple,nous parl,âmes
Parler,Passé simple,vous parl,âtes
Parler,Passé simple,ils parl,èrent
Parler,Passé antérieur,j'eus parl,é
Parler,Passé antérieur,tu eus parl,é
Parler,Passé antérieur,il eut parl,é
Parler,Passé antérieur,nous eûmes parl,é
Parler,Passé antérieur,vous eûtes parl,é
Parler,Passé antérieur,ils eurent parl,é
Parler,Futur,je parl,erai
Parler,Futur,tu parl,eras
Parler,Futur,il parl,era
Parler,Futur,nous parl,erons
Parler,Futur,vous parl,erez
Parler,Futur,ils parl,eront
Parler,Futur antérieur,j'aurai parl,é
Parler,Futur antérieur,tu auras parl,é
Parler,Futur antérieur,il aura parl,é
Parler,Futur antérieur,nous aurons parl,é
Parler,Futur antérieur,vous aurez parl,é
Parler,Futur antérieur,ils auront parl,é
Parler,Futur proche,je vais parl,er
Parler,Futur proche,tu vas parl,er
Parler,Futur proche,il va parl,er
Parler,Futur proche,nous allons parl,er
Parler,Futur proche,vous allez parl,er
Parler,Futur proche,ils vont parl,er
Aimer,Présent,j'aim,e
Aimer,Présent,tu aim,es
Aimer,Présent,il aim,e
Aimer,Présent,nous aim,ons
Aimer,Présent,vous aim,ez
Aimer,Présent,ils aim,ent
Aimer,Passé composé,j'ai aim,é
Aimer,Passé composé,tu as aim,é
Aimer,Passé composé,il a aim,é
Aimer,Passé composé,nous avons aim,é
Aimer,Passé composé,vous avez aim,é
Aimer,Passé composé,ils ont aim,é
Aimer,Imparfait,j'aim,ais
Aimer,Imparfait,tu aim,ais
Aimer,Imparfait,il aim,ait
Aimer,Imparfait,nous aim,ions
Aimer,Imparfait,vous aim,iez
Aimer,Imparfait,ils aim,aient
Aimer,Plus-que-parfait,j'avais aim,é
Aimer,Plus-que-parfait,tu avais aim,é
Aimer,Plus-que-parfait,il avait aim,é
Aimer,Plus-que-parfait,nous avions aim,é
Aimer,Plus-que-parfait,vous aviez aim,é
Aimer,Plus-que-parfait,ils avaient aim,é
Aimer,Passé simple,j'aim,ai
Aimer,Passé simple,tu aim,as
Aimer,Passé simple,il aim,a
Aimer,Passé simple,nous aim,âmes
Aimer,Passé simple,vous aim,âtes
Aimer,Passé simple,ils aim,èrent
Aimer,Passé antérieur,j'eus aim,é
Aimer,Passé antérieur,tu eus aim,é
Aimer,Passé antérieur,il eut aim,é
Aimer,Passé antérieur,nous eûmes aim,é
Aimer,Passé antérieur,vous eûtes aim,é
Aimer,Passé antérieur,ils eurent aim,é
Aimer,Futur,j'aim,erai
Aimer,Futur,tu aim,eras
Aimer,Futur,il aim,era
Aimer,Futur,nous aim,erons
Aimer,Futur,vous aim,erez
Aimer,Futur,ils aim,eront
Aimer,Futur antérieur,j'aurai aim,é
Aimer,Futur antérieur,tu auras aim,é
Aimer,Futur antérieur,il aura aim,é
Aimer,Futur antérieur,nous aurons aim,é
Aimer,Futur antérieur,vous aurez aim,é
Aimer,Futur antérieur,ils auront aim,é
Aimer,Futur proche,je vais aim,er
Aimer,Futur proche,tu vas aim,er
Aimer,Futur proche,il va aim,er
Aimer,Futur proche,nous allons aim,er
Aimer,Futur proche,vous allez aim,er
Aimer,Futur proche,ils vont aim,er
Passer,Présent,je pass,e
Passer,Présent,tu pass,es
Passer,Présent,il pass,e
Passer,Présent,nous pass,ons
Passer,Présent,vous pass,ez
Passer,Présent,ils pass,ent
Passer,Passé composé,je suis pass,é
Passer,Passé composé,tu es pass,é
Passer,Passé composé,il est pass,é
Passer,Passé composé,nous sommes pass,és
Passer,Passé composé,vous êtes pass,és
Passer,Passé composé,ils sont pass,és
Passer,Imparfait,je pass,ais
Passer,Imparfait,tu pass,ais
Passer,Imparfait,il pass,ait
Passer,Imparfait,nous pass,ions
Passer,Imparfait,vous pass,iez
Passer,Imparfait,ils pass,aient
Passer,Plus-que-parfait,j'étais pass,é
Passer,Plus-que-parfait,tu étais pass,é
Passer,Plus-que-parfait,il était pass,é
Passer,Plus-que-parfait,nous étions pass,és
Passer,Plus-que-parfait,vous étiez pass,és
Passer,Plus-que-parfait,ils étaient pass,és
Passer,Passé simple,je pass,ai
Passer,Passé simple,tu pass,as
Passer,Passé simple,il pass,a
Passer,Passé simple,nous pass,âmes
Passer,Passé simple,vous pass,âtes
Passer,Passé simple,ils pass,èrent
Passer,Passé antérieur,je fus pass,é
Passer,Passé antérieur,tu fus pass,é
Passer,Passé antérieur,il fut pass,é
Passer,Passé antérieur,nous fûmes pass,és
Passer,Passé antérieur,vous fûtes pass,és
Passer,Passé antérieur,ils furent pass,és
Passer,Futur,je pass,erai
Passer,Futur,tu pass,eras
Passer,Futur,il pass,era
Passer,Futur,nous pass,erons
Passer,Futur,vous pass,erez
Passer,Futur,ils pass,eront
Passer,Futur antérieur,je serai pass,é
Passer,Futur antérieur,tu seras pass,é
Passer,Futur antérieur,il sera pass,é
Passer,Futur antérieur,nous serons pass,és
Passer,Futur antérieur,vous serez pass,és
Passer,Futur antérieur,ils seront pass,és
Passer,Futur proche,je vais pass,er
Passer,Futur proche,tu vas pass,er
Passer,Futur proche,il va pass,er
Passer,Futur proche,nous allons pass,er
Passer,Futur proche,vous allez pass,er
Passer,Futur proche,ils vont pass,er
Mettre,Présent,je m,ets
Mettre,Présent,tu m,ets
Mettre,Présent,il m,et
Mettre,Présent,nous m,ettons
Mettre,Présent,vous m,ettez
Mettre,Présent,ils m,ettent
Mettre,Passé composé,j'ai m,is
Mettre,Passé composé,tu as m,is
Mettre,Passé composé,il a m,is
Mettre,Passé composé,nous avons m,is
Mettre,Passé composé,vous avez m,is
Mettre,Passé composé,ils ont m,is
Mettre,Imparfait,je m,ettais
Mettre,Imparfait,tu m,ettais
Mettre,Imparfait,il m,ettait
Mettre,Imparfait,nous m,ettions
Mettre,Imparfait,vous m,ettiez
Mettre,Imparfait,ils m,ettaient
Mettre,Plus-que-parfait,j'avais m,is
Mettre,Plus-que-parfait,tu avais m,is
Mettre,Plus-que-parfait,il avait m,is
Mettre,Plus-que-parfait,nous avions m,is
Mettre,Plus-que-parfait,vous aviez m,is
Mettre,Plus-que-parfait,ils avaient m,is
Mettre,Passé simple,je m,is
Mettre,Passé simple,tu m,is
Mettre,Passé simple,il m,it
Mettre,Passé simple,nous m,îmes
Mettre,Passé simple,vous m,îtes
Mettre,Passé simple,ils m,irent
Mettre,Passé antérieur,j'eus m,is
Mettre,Passé antérieur,tu eus m,is
Mettre,Passé antérieur,il eut m,is
Mettre,Passé antérieur,nous eûmes m,is
Mettre,Passé antérieur,vous eûtes m,is
Mettre,Passé antérieur,ils eurent m,is
Mettre,Futur,je m,ettrai
Mettre,Futur,tu m,ettras
Mettre,Futur,il m,ettra
Mettre,Futur,nous m,ettrons
Mettre,Futur,vous m,ettrez
Mettre,Futur,ils m,ettront
Mettre,Futur antérieur,j'aurai m,is
Mettre,Futur antérieur,tu auras m,is
Mettre,Futur antérieur,il aura m,is
Mettre,Futur antérieur,nous aurons m,is
Mettre,Futur antérieur,vous aurez m,is
Mettre,Futur antérieur,ils auront m,is
Mettre,Futur proche,je vais m,ettre
Mettre,Futur proche,tu vas m,ettre
Mettre,Futur proche,il va m,ettre
Mettre,Futur proche,nous allons m,ettre
Mettre,Futur proche,vous allez m,ettre
Mettre,Futur proche,ils vont m,ettre
Demander,Présent,je demand,e
Demander,Présent,tu demand,es
Demander,Présent,il demand,e
Demander,Présent,nous demand,ons
Demander,Présent,vous demand,ez
Demander,Présent,ils demand,ent
Demander,Passé composé,j'ai demand,é
Demander,Passé composé,tu as demand,é
Demander,Passé composé,il a demand,é
Demander,Passé composé,nous avons demand,é
Demander,Passé composé,vous avez demand,é
Demander,Passé composé,ils ont demand,é
Demander,Imparfait,je demand,ais
Demander,Imparfait,tu demand,ais
Demander,Imparfait,il demand,ait
Demander,Imparfait,nous demand,ions
Demander,Imparfait,vous demand,iez
Demander,Imparfait,ils demand,aient
Demander,Plus-que-parfait,j'avais demand,é
Demander,Plus-que-parfait,tu avais demand,é
Demander,Plus-que-parfait,il avait demand,é
Demander,Plus-que-parfait,nous avions demand,é
Demander,Plus-que-parfait,vous aviez demand,é
Demander,Plus-que-parfait,ils avaient demand,é
Demander,Passé simple,je demand,ai
Demander,Passé simple,tu demand,as
Demander,Passé simple,il demand,a
Demander,Passé simple,nous demand,âmes
Demander,Passé simple,vous demand,âtes
Demander,Passé simple,ils demand,èrent
Demander,Passé antérieur,j'eus demand,é
Demander,Passé antérieur,tu eus demand,é
Demander,Passé antérieur,il eut demand,é
Demander,Passé antérieur,nous eûmes demand,é
Demander,Passé antérieur,vous eûtes demand,é
Demander,Passé antérieur,ils eurent demand,é
Demander,Futur,je demand,erai
Demander,Futur,tu demand,eras
Demander,Futur,il demand,era
Demander,Futur,nous demand,erons
Demander,Futur,vous demand,erez
Demander,Futur,ils demand,eront
Demander,Futur antérieur,j'aurai demand,é
Demander,Futur antérieur,tu auras demand,é
Demander,Futur antérieur,il aura demand,é
Demander,Futur antérieur,nous aurons demand,é
Demander,Futur antérieur,vous aurez demand,é
Demander,Futur antérieur,ils auront demand,é
Demander,Futur proche,je vais demand,er
Demander,Futur proche,tu vas demand,er
Demander,Futur proche,il va demand,er
Demander,Futur proche,nous allons demand,er
Demander,Futur proche,vous allez demand,er
Demander,Futur proche,ils vont demand,er
Tenir,Présent,je t,iens
Tenir,Présent,tu t,iens
Tenir,Présent,il t,ient
Tenir,Présent,nous t,enons
Tenir,Présent,vous t,enez
Tenir,Présent,ils t,iennent
Tenir,Passé composé,j'ai t,enu
Tenir,Passé composé,tu as t,enu
Tenir,Passé composé,il a t,enu
Tenir,Passé composé,nous avons t,enu
Tenir,Passé composé,vous avez t,enu
Tenir,Passé composé,ils ont t,enu
Tenir,Imparfait,je t,enais
Tenir,Imparfait,tu t,enais
Tenir,Imparfait,il t,enait
Tenir,Imparfait,nous t,enions
Tenir,Imparfait,vous t,eniez
Tenir,Imparfait,ils t,enaient
Tenir,Plus-que-parfait,j'avais t,enu
Tenir,Plus-que-parfait,tu avais t,enu
Tenir,Plus-que-parfait,il avait t,enu
Tenir,Plus-que-parfait,nous avions t,enu
Tenir,Plus-que-parfait,vous aviez t,enu
Tenir,Plus-que-parfait,ils avaient t,enu
Tenir,Passé simple,je t,ins
Tenir,Passé simple,tu t,ins
Tenir,Passé simple,il t,int
Tenir,Passé simple,nous t,înmes
Tenir,Passé simple,vous t,întes
Tenir,Passé simple,ils t,inrent
Tenir,Passé antérieur,j'eus t,enu
Tenir,Passé antérieur,tu eus t,enu
Tenir,Passé antérieur,il eut t,enu
Tenir,Passé antérieur,nous eûmes t,enu
Tenir,Passé antérieur,vous eûtes t,enu
Tenir,Passé antérieur,ils eurent t,enu
Tenir,Futur,je t,iendrai
Tenir,Futur,tu t,iendras
Tenir,Futur,il t,iendra
Tenir,Futur,nous t,iendrons
Tenir,Futur,vous t,iendrez
Tenir,Futur,ils t,iendront
Tenir,Futur antérieur,j'aurai t,enu
Tenir,Futur antérieur,tu auras t,enu
Tenir,Futur antérieur,il aura t,enu
Tenir,Futur antérieur,nous aurons t,enu
Tenir,Futur antérieur,vous aurez t,enu
Tenir,Futur antérieur,ils auront t,enu
Tenir,Futur proche,je vais t,enir
Tenir,Futur proche,tu vas t,enir
Tenir,Futur proche,il va t,enir
Tenir,Futur proche,nous allons t,enir
Tenir,Futur proche,vous allez t,enir
Tenir,Futur proche,ils vont t,enir
Sembler,Présent,je sembl,e
Sembler,Présent,tu sembl,es
Sembler,Présent,il sembl,e
Sembler,Présent,nous sembl,ons
Sembler,Présent,vous sembl,ez
Sembler,Présent,ils sembl,ent
Sembler,Passé composé,j'ai sembl,é
Sembler,Passé composé,tu as sembl,é
Sembler,Passé composé,il a sembl,é
Sembler,Passé composé,nous avons sembl,é
Sembler,Passé composé,vous avez sembl,é
Sembler,Passé composé,ils ont sembl,é
Sembler,Imparfait,je sembl,ais
Sembler,Imparfait,tu sembl,ais
Sembler,Imparfait,il sembl,ait
Sembler,Imparfait,nous sembl,ions
Sembler,Imparfait,vous sembl,iez
Sembler,Imparfait,ils sembl,aient
Sembler,Plus-que-parfait,j'avais sembl,é
Sembler,Plus-que-parfait,tu avais sembl,é
Sembler,Plus-que-parfait,il avait sembl,é
Sembler,Plus-que-parfait,nous avions sembl,é
Sembler,Plus-que-parfait,vous aviez sembl,é
Sembler,Plus-que-parfait,ils avaient sembl,é
Sembler,Passé simple,je sembl,ai
Sembler,Passé simple,tu sembl,as
Sembler,Passé simple,il sembl,a
Sembler,Passé simple,nous sembl,âmes
Sembler,Passé simple,vous sembl,âtes
Sembler,Passé simple,ils sembl,èrent
Sembler,Passé antérieur,j'eus sembl,é
Sembler,Passé antérieur,tu eus sembl,é
Sembler,Passé antérieur,il eut sembl,é
Sembler,Passé antérieur,nous eûmes sembl,é
Sembler,Passé antérieur,vous eûtes sembl,é
Sembler,Passé antérieur,ils eurent sembl,é
Sembler,Futur,je sembl,erai
Sembler,Futur,tu sembl,eras
Sembler,Futur,il sembl,era
Sembler,Futur,nous sembl,erons
Sembler,Futur,vous sembl,erez
Sembler,Futur,ils sembl,eront
Sembler,Futur antérieur,j'aurai sembl,é
Sembler,Futur antérieur,tu auras sembl,é
Sembler,Futur antérieur,il aura sembl,é
Sembler,Futur antérieur,nous aurons sembl,é
Sembler,Futur antérieur,vous aurez sembl,é
Sembler,Futur antérieur,ils auront sembl,é
Sembler,Futur proche,je vais sembl,er
Sembler,Futur proche,tu vas sembl,er
Sembler,Futur proche,il va sembl,er
Sembler,Futur proche,nous allons sembl,er
Sembler,Futur proche,vous allez sembl,er
Sembler,Futur proche,ils vont sembl,er
Laisser,Présent,je laiss,e
Laisser,Présent,tu laiss,es
Laisser,Présent,il laiss,e
Laisser,Présent,nous laiss,ons
Laisser,Présent,vous laiss,ez
Laisser,Présent,ils laiss,ent
Laisser,Passé composé,j'ai laiss,é
Laisser,Passé composé,tu as laiss,é
Laisser,Passé composé,il a laiss,é
Laisser,Passé composé,nous avons laiss,é
Laisser,Passé composé,vous avez laiss,é
Laisser,Passé composé,ils ont laiss,é
Laisser,Imparfait,je laiss,ais
Laisser,Imparfait,tu laiss,ais
Laisser,Imparfait,il laiss,ait
Laisser,Imparfait,nous laiss,ions
Laisser,Imparfait,vous laiss,iez
Laisser,Imparfait,ils laiss,aient
Laisser,Plus-que-parfait,j'avais laiss,é
Laisser,Plus-que-parfait,tu avais laiss,é
Laisser,Plus-que-parfait,il avait laiss,é
Laisser,Plus-que-parfait,nous avions laiss,é
Laisser,Plus-que-parfait,vous aviez laiss,é
Laisser,Plus-que-parfait,ils avaient laiss,é
Laisser,Passé simple,je laiss,ai
Laisser,Passé simple,tu laiss,as
Laisser,Passé simple,il laiss,a
Laisser,Passé simple,nous laiss,âmes
Laisser,Passé simple,vous laiss,âtes
Laisser,Passé simple,ils laiss,èrent
Laisser,Passé antérieur,j'eus laiss,é
Laisser,Passé antérieur,tu eus laiss,é
Laisser,Passé antérieur,il eut laiss,é
Laisser,Passé antérieur,nous eûmes laiss,é
Laisser,Passé antérieur,vous eûtes laiss,é
Laisser,Passé antérieur,ils eurent laiss,é
Laisser,Futur,je laiss,erai
Laisser,Futur,tu laiss,eras
Laisser,Futur,il laiss,era
Laisser,Futur,nous laiss,erons
Laisser,Futur,vous laiss,erez
Laisser,Futur,ils laiss,eront
Laisser,Futur antérieur,j'aurai laiss,é
Laisser,Futur antérieur,tu auras laiss,é
Laisser,Futur antérieur,il aura laiss,é
Laisser,Futur antérieur,nous aurons laiss,é
Laisser,Futur antérieur,vous aurez laiss,é
Laisser,Futur antérieur,ils auront laiss,é
Laisser,Futur proche,je vais laiss,er
Laisser,Futur proche,tu vas laiss,er
Laisser,Futur proche,il va laiss,er
Laisser,Futur proche,nous allons laiss,er
Laisser,Futur proche,vous allez laiss,er
Laisser,Futur proche,ils vont laiss,er
Rester,Présent,je rest,e
Rester,Présent,tu rest,es
Rester,Présent,il rest,e
Rester,Présent,nous rest,ons
Rester,Présent,vous rest,ez
Rester,Présent,ils rest,ent
Rester,Passé composé,je suis rest,é
Rester,Passé composé,tu es rest,é
Rester,Passé composé,il est rest,é
Rester,Passé composé,nous sommes rest,és
Rester,Passé composé,vous êtes rest,és
Rester,Passé composé,ils sont rest,és
Rester,Imparfait,je rest,ais
Rester,Imparfait,tu rest,ais
Rester,Imparfait,il rest,ait
Rester,Imparfait,nous rest,ions
Rester,Imparfait,vous rest,iez
Rester,Imparfait,ils rest,aient
Rester,Plus-que-parfait,j'étais rest,é
Rester,Plus-que-parfait,tu étais rest,é
Rester,Plus-que-parfait,il était rest,é
Rester,Plus-que-parfait,nous étions rest,és
Rester,Plus-que-parfait,vous étiez rest,és
Rester,Plus-que-parfait,ils étaient rest,és
Rester,Passé simple,je rest,ai
Rester,Passé simple,tu rest,as
Rester,Passé simple,il rest,a
Rester,Passé simple,nous rest,âmes
Rester,Passé simple,vous rest,âtes
Rester,Passé simple,ils rest,èrent
Rester,Passé antérieur,je fus rest,é
Rester,Passé antérieur,tu fus rest,é
Rester,Passé antérieur,il fut rest,é
Rester,Passé antérieur,nous fûmes rest,és
Rester,Passé antérieur,vous fûtes rest,és
Rester,Passé antérieur,ils furent rest,és
Rester,Futur,je rest,erai
Rester,Futur,tu rest,eras
Rester,Futur,il rest,era
Rester,Futur,nous rest,erons
Rester,Futur,vous rest,erez
Rester,Futur,ils rest,eront
Rester,Futur antérieur,je serai rest,é
Rester,Futur antérieur,tu seras rest,é
Rester,Futur antérieur,il sera rest,é
Rester,Futur antérieur,nous serons rest,és
Rester,Futur antérieur,vous serez rest,és
Rester,Futur antérieur,ils seront rest,és
Rester,Futur proche,je vais rest,er
